project_id,transaction_id,tract_geoid_2010,metro_2010,year,cde_name,qlici_amount,city,state,zip,purpose,qalicb_type,multi_cde,multi_tract
MI0046,5959,26065006600,Metropolitan,2009,Chase New Markets Corporation,6000000,Lansing,MI,48906,Business Financing,NRE,NO,NO
MI0047,5960,26065006700,Metropolitan,2005,National Trust Community Investment Corporation,1822306,Lansing,MI,48933,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0048,5961,26065003301,Metropolitan,2008,Chase Community Development Corporation,16000000,Lansing,MI,48906,Business Financing,NRE,NO,NO
MI0049,5962,26065006600,Metropolitan,2007,"National City New Market Fund, Inc.",3763219,Lansing,MI,48912,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MI0049,5963,26065006600,Metropolitan,2007,"National City New Market Fund, Inc.",1036781,Lansing,MI,48912,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MI0051,5964,26125142300,Metropolitan,2010,"Stonehenge Community Development, LLC",4151671,Pontiac,MI,48341,Business Financing,NRE,YES,NO
MI0051,5965,26125142300,Metropolitan,2010,"Stonehenge Community Development, LLC",1153242,Pontiac,MI,48341,Business Financing,NRE,YES,NO
MI0051,5966,26125142300,Metropolitan,2010,"Stonehenge Community Development, LLC",1107112,Pontiac,MI,48341,Business Financing,NRE,YES,NO
MI0051,5967,26125142300,Metropolitan,2010,"Stonehenge Community Development, LLC",1140975,Pontiac,MI,48341,Business Financing,NRE,YES,NO
MI0051,5968,26125142300,Metropolitan,2010,"Stonehenge Community Development, LLC",2447000,Pontiac,MI,48341,Business Financing,NRE,YES,NO
MI0051,5969,26125142300,Metropolitan,2010,Fifth Third New Markets Development Company LLC,11795406,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MI0051,5970,26125142300,Metropolitan,2010,Fifth Third New Markets Development Company LLC,3276502,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MI0051,5971,26125142300,Metropolitan,2010,Fifth Third New Markets Development Company LLC,3145442,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MI0051,5972,26125142300,Metropolitan,2010,Fifth Third New Markets Development Company LLC,3241650,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MI0051,5973,26125142300,Metropolitan,2010,Fifth Third New Markets Development Company LLC,7641000,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MI0051,5974,26125142300,Metropolitan,2010,Michigan Community Capital,8583600,"Pontiac,",MI,48341,Business Financing,NRE,YES,NO
MI0051,5975,26125142300,Metropolitan,2010,Michigan Community Capital,3416400,"Pontiac,",MI,48341,Business Financing,NRE,YES,NO
MI0051,5976,26125142300,Metropolitan,2010,"USBCDE, LLC",2052923,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MI0051,5977,26125142300,Metropolitan,2010,"USBCDE, LLC",570256,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MI0051,5978,26125142300,Metropolitan,2010,"USBCDE, LLC",547446,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MI0051,5979,26125142300,Metropolitan,2010,"USBCDE, LLC",564191,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MI0051,5980,26125142300,Metropolitan,2010,"USBCDE, LLC",1272284,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MI0051,5981,26125142300,Metropolitan,2010,"USBCDE, LLC",1434299,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MI0051,5982,26125142300,Metropolitan,2010,"USBCDE, LLC",488601,Pontiac,MI,48341,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MI0054,5983,26147624000,Metropolitan,2008,"Port Huron CDE, LLC",4000000,Port Huron,MI,48060,Business Financing,RE,NO,NO
MI0055,5985,26043950300,Non-Metropolitan,2010,Michigan Community Capital,9750000,Quinnesec,MI,49876,Business Financing,NRE,YES,NO
MI0055,5986,26043950300,Non-Metropolitan,2010,Cinnaire New Markets LLC,4862500,Quinnesec,MI,49876,Business Financing,NRE,YES,NO
MI0055,5984,26043950300,Non-Metropolitan,2010,Local Initiatives Support Corporation,16405000,Quinnesec,MI,49876,Business Financing,NRE,YES,NO
MI0057,5988,26155030600,Non-Metropolitan,2007,Michigan Community Capital,1403860,Owosso,MI,48867,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0057,5989,26155030600,Non-Metropolitan,2007,Michigan Community Capital,2596140,Owosso,MI,48867,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0057,5990,26155030600,Non-Metropolitan,2007,Michigan Community Capital,1000000,Owosso,MI,48867,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0057,5987,26155030600,Non-Metropolitan,2009,Local Initiatives Support Corporation,7575701,Owosso,MI,48867,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MI0058,5991,26007000400,Non-Metropolitan,2011,"Coastal Enterprises, Inc.",12714530,Alpena,MI,49707,Business Financing,NRE,YES,NO
MI0058,5992,26007000400,Non-Metropolitan,2012,"Coastal Enterprises, Inc.",1560726,Alpena,MI,49707,Business Financing,NRE,YES,NO
MI0058,5993,26007000400,Non-Metropolitan,2012,"Coastal Enterprises, Inc.",3876437,Alpena,MI,49707,Business Financing,NRE,YES,NO
MI0058,5994,26007000400,Non-Metropolitan,2011,Rural Development Partners LLC,1426570,Alpena,MI,49707,Business Financing,NRE,YES,NO
MI0058,5995,26007000400,Non-Metropolitan,2011,Rural Development Partners LLC,8728486,Alpena,MI,49707,Business Financing,NRE,YES,NO
MI0058,5996,26007000400,Non-Metropolitan,2011,Rural Development Partners LLC,3295349,Alpena,MI,49707,Business Financing,NRE,YES,NO
MI0059,5997,26021000400,Metropolitan,2011,Michigan Community Capital,10443000,Benton Harbor,MI,49022,Business Financing,NRE,YES,NO
MI0059,5998,26021000400,Metropolitan,2011,Michigan Community Capital,4182000,Benton Harbor,MI,49022,Business Financing,NRE,YES,NO
MI0059,5999,26021000400,Metropolitan,2011,"Brownfield Revitalization, LLC",7462000,Benton Harbor,MI,49022,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0059,6000,26021000400,Metropolitan,2011,"Brownfield Revitalization, LLC",2338000,Benton Harbor,MI,49022,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0060,6001,26163517200,Metropolitan,2011,Wayne County - Detroit CDE,7074986,Detroit,MI,48243,Business Financing,NRE,YES,NO
MI0060,6002,26163517200,Metropolitan,2011,Wayne County - Detroit CDE,2625014,Detroit,MI,48243,Business Financing,NRE,YES,NO
MI0060,6003,26163517200,Metropolitan,2011,"National City New Market Fund, Inc.",6579737,Detroit,MI,48243,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
MI0060,6004,26163517200,Metropolitan,2011,"National City New Market Fund, Inc.",2720263,Detroit,MI,48243,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
MI0061,6005,26163500300,Metropolitan,2011,Liberty Financial Services,5722400,Detroit,MI,48205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
MI0061,6006,26163500300,Metropolitan,2011,Liberty Financial Services,2277600,Detroit,MI,48205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
MI0062,6007,26163520300,Metropolitan,2011,Invest Detroit CDE,3700000,Detroit,MI,48201,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0062,6008,26163520300,Metropolitan,2011,Invest Detroit CDE,2008241,Detroit,MI,48201,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0062,6009,26163520300,Metropolitan,2011,Invest Detroit CDE,2105759,Detroit,MI,48201,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0062,6010,26163520300,Metropolitan,2011,Invest Detroit CDE,250000,Detroit,MI,48201,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0063,6011,26049003700,Metropolitan,2011,Chase New Markets Corporation,10000000,Flint,MI,48503,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0064,6012,26163525000,Metropolitan,2011,Invest Detroit CDE,4983000,Detroit,MI,48209,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0064,6013,26163525000,Metropolitan,2011,Invest Detroit CDE,1807000,Detroit,MI,48209,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0064,6014,26163525000,Metropolitan,2011,Nonprofit Finance Fund,7117290,Detroit,MI,48209,Business Financing,NRE,YES,NO
MI0064,6015,26163525000,Metropolitan,2011,Nonprofit Finance Fund,2632710,Detroit,MI,48209,Business Financing,NRE,YES,NO
MI0065,6016,26163532200,Metropolitan,2011,Capital Impact Partners,7704460,"Detroit,",MI,48202,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0065,6017,26163532200,Metropolitan,2011,Capital Impact Partners,2685169,"Detroit,",MI,48202,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0066,6018,26163516500,Metropolitan,2011,Capital Impact Partners,12042040,"Detroit,",MI,48207,Business Financing,NRE,NO,NO
MI0066,6019,26163516500,Metropolitan,2011,Capital Impact Partners,3917960,"Detroit,",MI,48207,Business Financing,NRE,NO,NO
MI0067,6020,26041971000,Non-Metropolitan,2011,Michigan Community Capital,399944,Escanaba,MI,49829,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0067,6021,26041971000,Non-Metropolitan,2011,Michigan Community Capital,1500000,Escanaba,MI,49829,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0067,6022,26041971000,Non-Metropolitan,2011,Michigan Community Capital,525000,Escanaba,MI,49829,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0067,6023,26041971000,Non-Metropolitan,2011,Michigan Community Capital,240000,Escanaba,MI,49829,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0067,6024,26041971000,Non-Metropolitan,2011,Michigan Community Capital,525000,Escanaba,MI,49829,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0067,6025,26041971000,Non-Metropolitan,2011,Michigan Community Capital,825000,Escanaba,MI,49829,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0068,6026,26081002100,Metropolitan,2011,Michigan Community Capital,5867868,Grand Rapids,MI,49503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MI0068,6027,26081002100,Metropolitan,2011,Michigan Community Capital,710474,Grand Rapids,MI,49503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MI0068,6028,26081002100,Metropolitan,2011,Michigan Community Capital,2196658,Grand Rapids,MI,49503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MI0069,6029,26081003200,Metropolitan,2011,"HFHI-SA NMTC I, LLC",1573392,Grand Rapids,MI,49506,Real Estate – Construction–Housing-Single Family,RE,NO,NO
MI0070,6030,26081002700,Metropolitan,2011,Michigan Community Capital,5007100,Grand Rapids,MI,49504,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0070,6031,26081002700,Metropolitan,2011,Michigan Community Capital,1817900,Grand Rapids,MI,49504,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0070,6032,26081002700,Metropolitan,2011,Cinnaire New Markets LLC,5588280,Grand Rapids,MI,49504,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
MI0070,6033,26081002700,Metropolitan,2011,Cinnaire New Markets LLC,1859720,Grand Rapids,MI,49504,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
MI0070,6034,26081002700,Metropolitan,2011,"PNC Community Partners, Inc.",5722400,Grand Rapids,MI,49504,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0070,6035,26081002700,Metropolitan,2011,"PNC Community Partners, Inc.",2277600,Grand Rapids,MI,49504,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0071,6036,26081002000,Metropolitan,2011,Michigan Community Capital,4674800,"Grand Rapids,",MI,49503,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0071,6037,26081002000,Metropolitan,2011,Michigan Community Capital,1662700,"Grand Rapids,",MI,49503,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0072,6038,26163552800,Metropolitan,2011,Michigan Community Capital,4012062,Hamtramck,MI,48211,Business Financing,NRE,NO,NO
MI0072,6039,26163552800,Metropolitan,2011,Michigan Community Capital,1594188,Hamtramck,MI,48211,Business Financing,NRE,NO,NO
MI0073,6040,26077000201,Metropolitan,2011,Local Initiatives Support Corporation,655500,Kalamazoo,MI,49007,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0073,6041,26077000201,Metropolitan,2011,Local Initiatives Support Corporation,9478000,Kalamazoo,MI,49007,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0075,6042,26163517200,Metropolitan,2012,Wayne County - Detroit CDE,8198575,"Detroit,",MI,48226,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0075,6043,26163517200,Metropolitan,2012,Wayne County - Detroit CDE,2841425,"Detroit,",MI,48226,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0076,6046,26049003700,Metropolitan,2012,Chase New Markets Corporation,3463750,Flint,MI,48503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0076,6047,26049003700,Metropolitan,2012,Chase New Markets Corporation,1536250,Flint,MI,48503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0076,6044,26049003700,Metropolitan,2012,"HEDC New Markets, Inc",7928095,Flint,MI,48503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
MI0076,6045,26049003700,Metropolitan,2012,"HEDC New Markets, Inc",3046905,Flint,MI,48503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
MI0077,6048,26163518900,Metropolitan,2012,Local Initiatives Support Corporation,4987840,Detroit,MI,48207,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
MI0077,6049,26163518900,Metropolitan,2012,Local Initiatives Support Corporation,2373360,Detroit,MI,48207,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
MI0077,6050,26163518900,Metropolitan,2012,Local Initiatives Support Corporation,2648800,Detroit,MI,48207,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
MI0078,6053,26163508000,Metropolitan,2012,Invest Detroit CDE,8218641,Detroit,MI,48203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0078,6054,26163508000,Metropolitan,2012,Invest Detroit CDE,2917359,Detroit,MI,48203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0078,6055,26163508000,Metropolitan,2012,Wayne County - Detroit CDE,14170069,Detroit,MI,48203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0078,6056,26163508000,Metropolitan,2012,Wayne County - Detroit CDE,5029931,Detroit,MI,48203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0078,6057,26163508000,Metropolitan,2012,"National New Markets Fund, LLC",3668269,Detroit,MI,48203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0078,6058,26163508000,Metropolitan,2012,"National New Markets Fund, LLC",10121731,Detroit,MI,48203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
MI0078,6059,26163508000,Metropolitan,2012,Liberty Financial Services,3539904,Detroit,MI,46203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0078,6060,26163508000,Metropolitan,2012,Liberty Financial Services,1460096,Detroit,MI,46203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0078,6052,26163508000,Metropolitan,2012,National Community Investment Fund,5095865,Detroit,MI,48203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0078,6051,26163508000,Metropolitan,2012,National Community Investment Fund,1694135,Detroit,MI,48203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MI0079,6061,26147626000,Metropolitan,2012,"Port Huron CDE, LLC",5000000,Port Huron,MI,48060,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0079,6062,26147626000,Metropolitan,2012,"Port Huron CDE, LLC",2125000,Port Huron,MI,48060,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0079,6063,26147626000,Metropolitan,2012,"Port Huron CDE, LLC",3035500,Port Huron,MI,48060,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MI0080,6064,26163533900,Metropolitan,2004,"Empowerment Reinvestment Fund, LLC",5400000,Detroit,MI,48202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
MI0080,6065,26163533900,Metropolitan,2004,"Empowerment Reinvestment Fund, LLC",3636500,Detroit,MI,48202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MI0081,6066,26163517500,Metropolitan,2012,Chase New Markets Corporation,3440000,Detroit,MI,48201,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
MI0081,6067,26163517500,Metropolitan,2012,Chase New Markets Corporation,1560000,Detroit,MI,48201,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
MI0081,6068,26163517500,Metropolitan,2012,Liberty Financial Services,3440000,Detroit,MI,48201,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
MI0081,6069,26163517500,Metropolitan,2012,Liberty Financial Services,1560000,Detroit,MI,48201,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
MI0082,6070,26081003100,Metropolitan,2012,"Coastal Enterprises, Inc.",1880000,Grand Rapids,MI,49507,Business Financing,NRE,NO,NO
MI0083,6071,26055550500,Non-Metropolitan,2012,"Stonehenge Community Development, LLC",8311724,Grawn,MI,49637,Business Financing,NRE,NO,NO
MI0083,6072,26055550500,Non-Metropolitan,2012,"Stonehenge Community Development, LLC",3188276,Grawn,MI,49637,Business Financing,NRE,NO,NO
MI0084,6073,26163517200,Metropolitan,2012,Invest Detroit CDE,6845750,Detroit,MI,48226,Business Financing,NRE,YES,NO
MI0084,6074,26163517200,Metropolitan,2012,Invest Detroit CDE,2754250,Detroit,MI,48226,Business Financing,NRE,YES,NO
MI0084,6075,26163517200,Metropolitan,2012,"Stonehenge Community Development, LLC",7245750,Detroit,MI,48226,Business Financing,NRE,YES,NO
MI0084,6076,26163517200,Metropolitan,2012,"Stonehenge Community Development, LLC",2754250,Detroit,MI,48226,Business Financing,NRE,YES,NO
MI0084,6077,26163517200,Metropolitan,2013,Wayne County - Detroit CDE,2394350,Detroit,MI,48226,Business Financing,NRE,YES,NO
MI0084,6078,26163517200,Metropolitan,2013,Wayne County - Detroit CDE,965650,Detroit,MI,48226,Business Financing,NRE,YES,NO
